time,open,high,low,close,volume
2021-11-11 11:15:00,121.06,121.285,121.01,121.2,97205
2021-11-11 11:00:00,121.1,121.145,120.88,121.05,137800
2021-11-11 10:45:00,121.14,121.2118,120.975,121.08,117364
2021-11-11 10:30:00,121.2,121.21,120.98,121.15,95729
2021-11-11 10:15:00,121.36,121.51,120.99,121.185,125216
2021-11-11 10:00:00,121.45,121.7894,121.27,121.38,256048
2021-11-11 09:45:00,120.9,121.68,120.51,121.5,464088
2021-11-11 09:30:00,120.61,121.1,120.6,121.07,5440
2021-11-11 09:15:00,120.51,120.64,120.51,120.63,3704
2021-11-11 08:45:00,120.64,120.64,120.4,120.4,1851
2021-11-11 08:30:00,120.64,120.78,120.64,120.78,1534
2021-11-11 08:15:00,120.75,120.75,120.6,120.7,1386
2021-11-11 07:45:00,120.65,120.87,120.65,120.79,3506
2021-11-11 07:30:00,120.7,120.7,120.7,120.7,231
2021-11-11 07:15:00,120.64,120.65,120.64,120.65,450
2021-11-11 06:45:00,120.78,120.78,120.78,120.78,350
2021-11-11 06:15:00,120.87,120.87,120.61,120.85,3650
2021-11-11 05:45:00,120.93,120.93,120.93,120.93,304
2021-11-11 05:00:00,120.56,120.56,120.56,120.56,204
2021-11-10 19:45:00,120.22,120.28,120.22,120.28,399
2021-11-10 19:30:00,120.09,120.28,120.09,120.28,3256
2021-11-10 19:00:00,120.2,120.2,120.2,120.2,100
2021-11-10 18:45:00,120.03,120.03,120.03,120.03,110
2021-11-10 17:30:00,120.23,120.23,120.23,120.23,480
2021-11-10 17:15:00,120.23,120.23,120.23,120.23,493
2021-11-10 17:00:00,120.22,120.23,120.22,120.23,12491
2021-11-10 16:30:00,120.12,120.23,120.1,120.23,12417
2021-11-10 16:15:00,120.22,120.22,120.22,120.22,33071
2021-11-10 16:00:00,120.27,120.38,120.1081,120.22,599542
2021-11-10 15:45:00,120.27,120.425,120.22,120.27,295956
2021-11-10 15:30:00,120.24,120.3901,120.24,120.27,128993
2021-11-10 15:15:00,120.06,120.27,120.015,120.2598,160713
2021-11-10 15:00:00,119.97,120.19,119.96,120.05,151478
2021-11-10 14:45:00,120.33,120.34,119.932,119.97,259191
2021-11-10 14:30:00,120.29,120.53,120.29,120.3416,130144
2021-11-10 14:15:00,120.43,120.46,120.22,120.3,137174
2021-11-10 14:00:00,120.38,120.455,120.16,120.45,189382
2021-11-10 13:45:00,120.52,120.62,120.3507,120.37,134640
2021-11-10 13:30:00,120.45,120.68,120.27,120.52,343188
2021-11-10 13:15:00,120.61,120.65,120.37,120.45,209793
2021-11-10 13:00:00,120.88,120.88,120.56,120.61,216390
2021-11-10 12:45:00,121.03,121.09,120.87,120.88,118401
2021-11-10 12:30:00,121.11,121.12,120.99,121.03,94342
2021-11-10 12:15:00,121.35,121.39,121.09,121.1101,110057
2021-11-10 12:00:00,121.18,121.38,121.14,121.35,112835
2021-11-10 11:45:00,121.02,121.23,120.92,121.18,142909
2021-11-10 11:30:00,121.12,121.22,120.97,120.99,162165
2021-11-10 11:15:00,121.19,121.305,121.03,121.11,150200
2021-11-10 11:00:00,121.22,121.27,121.045,121.175,146928
2021-11-10 10:45:00,121.29,121.51,121.155,121.235,106189
2021-11-10 10:30:00,121.445,121.58,121.1204,121.3,150149
2021-11-10 10:15:00,121.98,122.0,121.34,121.45,201869
2021-11-10 10:00:00,121.88,122.43,121.0,122.03,852857
2021-11-10 09:45:00,121.0,122.3,120.84,121.87,484797
2021-11-10 09:15:00,120.79,120.85,120.79,120.85,906
2021-11-10 09:00:00,120.92,121.05,120.92,121.05,1268
2021-11-10 08:45:00,120.95,120.98,120.85,120.96,2407
2021-11-10 08:30:00,120.96,121.01,120.95,120.95,1677
2021-11-10 08:15:00,120.85,121.13,120.7,120.96,3231
2021-11-10 07:45:00,120.86,120.86,120.85,120.85,537
2021-11-10 07:30:00,120.85,120.85,120.85,120.85,100
2021-11-10 07:15:00,120.76,120.76,120.75,120.75,292
2021-11-10 07:00:00,120.85,120.85,120.81,120.81,728
2021-11-10 06:45:00,120.66,120.66,120.66,120.66,311
2021-11-10 06:15:00,120.86,120.86,120.84,120.84,439
2021-11-10 05:45:00,120.75,120.75,120.75,120.75,805
2021-11-10 05:30:00,121.01,121.02,121.01,121.02,900
2021-11-09 20:00:00,120.85,120.85,120.85,120.85,297
2021-11-09 19:15:00,120.87,120.87,120.85,120.87,2180
2021-11-09 19:00:00,120.85,120.99,120.85,120.87,694
2021-11-09 18:45:00,120.85,120.86,120.85,120.85,1098
2021-11-09 18:30:00,120.97,120.97,120.97,120.97,444
2021-11-09 18:15:00,121.02,121.02,120.97,120.97,1086
2021-11-09 18:00:00,120.97,121.02,120.97,121.02,920
2021-11-09 17:45:00,120.98,120.98,120.98,120.98,1017
2021-11-09 17:30:00,121.0,121.0,121.0,121.0,578
2021-11-09 17:00:00,120.9,120.9,120.9,120.9,300
2021-11-09 16:45:00,120.93,120.99,120.9,120.94,3599
2021-11-09 16:30:00,120.93,120.97,120.85,120.97,23065
2021-11-09 16:15:00,120.85,120.9,120.85,120.9,93286
2021-11-09 16:00:00,120.8271,120.9,120.66,120.84,610529
2021-11-09 15:45:00,120.715,120.85,120.615,120.825,259419
2021-11-09 15:30:00,120.846,120.93,120.71,120.71,206167
2021-11-09 15:15:00,120.89,120.96,120.73,120.84,136905
2021-11-09 15:00:00,120.69,121.09,120.68,120.9,212734
2021-11-09 14:45:00,120.55,120.69,120.51,120.69,155371
2021-11-09 14:30:00,120.61,120.72,120.527,120.555,129123
2021-11-09 14:15:00,120.71,120.7518,120.53,120.61,145624
2021-11-09 14:00:00,120.82,120.82,120.66,120.71,107398
2021-11-09 13:45:00,120.81,120.92,120.81,120.825,96483
2021-11-09 13:30:00,120.75,120.873,120.71,120.82,117358
2021-11-09 13:15:00,120.82,120.855,120.7,120.75,116880
2021-11-09 13:00:00,120.75,120.85,120.62,120.795,203696
2021-11-09 12:45:00,120.7458,121.09,120.73,120.74,210026
2021-11-09 12:30:00,120.4284,120.82,120.42,120.74,187892
2021-11-09 12:15:00,120.53,120.6,120.345,120.441,175196
2021-11-09 12:00:00,120.81,120.84,120.39,120.54,202390
2021-11-09 11:45:00,120.3463,120.82,120.345,120.82,205607
2021-11-09 11:30:00,120.61,120.66,120.26,120.35,287747
2021-11-09 11:15:00,120.4925,120.74,120.46,120.62,246995
2021-11-09 11:00:00,120.89,120.97,120.339,120.4711,332450
2021-11-09 10:45:00,120.88,120.95,120.68,120.91,181566
2021-11-09 10:30:00,121.31,121.44,120.38,120.8901,427403
2021-11-09 10:15:00,121.63,121.67,121.09,121.35,233115
2021-11-09 10:00:00,121.735,121.84,121.0,121.64,385895
2021-11-09 09:45:00,122.56,122.9,121.51,121.7392,700706
2021-11-09 09:30:00,123.16,123.19,122.44,122.52,12844
2021-11-09 09:15:00,122.96,123.0,122.94,123.0,2959
2021-11-09 09:00:00,122.95,122.95,122.9,122.9,2350
2021-11-09 08:45:00,122.92,123.11,122.92,122.94,10091
2021-11-09 08:30:00,122.91,122.92,122.91,122.92,1859
2021-11-09 08:15:00,123.0314,123.26,122.85,122.9,16464
2021-11-09 08:00:00,123.07,123.07,122.91,122.99,5054
2021-11-09 07:45:00,123.07,123.2,123.07,123.2,7971
2021-11-09 07:30:00,123.08,123.08,123.08,123.08,539
2021-11-09 07:15:00,123.1,123.1,123.1,123.1,941
2021-11-09 05:00:00,123.39,123.39,123.39,123.39,202
2021-11-09 04:45:00,123.3,123.3,123.3,123.3,103
2021-11-08 20:00:00,122.872552861,122.872552861,122.8724542,122.8724542,280
2021-11-08 19:45:00,122.833088415,122.872552861,122.833088415,122.872552861,812
2021-11-08 19:30:00,122.882418973,122.892285084,122.872552861,122.872552861,1222
2021-11-08 19:15:00,122.931749531,122.931749531,122.931749531,122.931749531,202
2021-11-08 19:00:00,122.961347865,123.050142869,122.961347865,123.050142869,1000
2021-11-08 18:45:00,122.961347865,122.961347865,122.961347865,122.961347865,600
2021-11-08 18:30:00,123.030410646,123.030410646,122.902151196,122.902151196,427
2021-11-08 18:15:00,123.050142869,123.050142869,123.050142869,123.050142869,1049
2021-11-08 17:45:00,123.050142869,123.050142869,122.882418973,122.882418973,333
2021-11-08 17:30:00,123.069875092,123.069875092,123.069875092,123.069875092,138
2021-11-08 17:15:00,123.030410646,123.050142869,123.030410646,123.050142869,1572
2021-11-08 17:00:00,123.079741203,123.079741203,123.079741203,123.079741203,100
2021-11-08 16:45:00,123.099473426,123.099473426,122.872552861,122.872552861,2038
2021-11-08 16:30:00,123.168536207,123.168536207,122.872552861,122.872552861,6528
2021-11-08 16:15:00,122.872552861,123.178402319,122.872552861,123.168536207,78539
2021-11-08 16:00:00,122.842954527,123.018275329,122.714695077,122.872552861,600480
2021-11-08 15:45:00,122.527238958,122.86268675,122.527238958,122.845519716,186951
2021-11-08 15:30:00,122.773891746,122.783757858,122.517372847,122.527238958,177012
2021-11-08 15:15:00,122.754159523,122.783757858,122.724561189,122.764025635,183216
2021-11-08 15:00:00,122.744293412,122.778824802,122.69989591,122.771918524,130219
2021-11-08 14:45:00,122.756034084,122.813356192,122.724561189,122.7344273,122216
2021-11-08 14:30:00,122.749226467,122.803490081,122.704828966,122.764025635,111663
2021-11-08 14:15:00,122.645632297,122.803490081,122.635766185,122.754159523,120912
2021-11-08 14:00:00,122.773891746,122.823222304,122.645632297,122.645632297,86012
2021-11-08 13:45:00,122.650565352,122.833088415,122.616033962,122.788690914,131737
2021-11-08 13:30:00,122.66536452,122.714695077,122.517372847,122.655498408,116438
2021-11-08 13:15:00,122.645632297,122.744293412,122.546971181,122.675230631,121201
2021-11-08 13:00:00,122.694962854,122.773891746,122.53710507,122.66536452,117900
2021-11-08 12:45:00,122.7344273,122.882418973,122.694962854,122.69989591,120747
2021-11-08 12:30:00,122.616033962,122.793623969,122.616033962,122.740840273,114636
2021-11-08 12:15:00,122.527140297,122.655498408,122.453243122,122.616033962,108097
2021-11-08 12:00:00,122.468042289,122.60616785,122.389113397,122.522897869,121375
2021-11-08 11:45:00,122.616033962,122.754159523,122.428577843,122.468042289,127791
2021-11-08 11:30:00,122.596301739,122.66536452,122.418711732,122.635766185,168552
2021-11-08 11:15:00,122.60616785,122.739360356,122.428577843,122.596301739,190652
2021-11-08 11:00:00,122.744293412,122.9909462,122.532172014,122.60616785,185066
2021-11-08 10:45:00,123.040276757,123.06000898,122.655498408,122.744293412,309325
2021-11-08 10:30:00,122.635766185,123.109339538,122.585745,123.030410646,337260
2021-11-08 10:15:00,122.487774512,122.714695077,122.40884562,122.616033962,292172
2021-11-08 10:00:00,122.872552861,122.912017308,122.250987836,122.474455262,237473
2021-11-08 09:45:00,122.324983672,122.872552861,121.876075598,122.872552861,504849
2021-11-08 09:30:00,122.310184505,122.329916728,122.260853947,122.260853947,3043
2021-11-08 09:15:00,122.310184505,122.310184505,122.290452282,122.300318393,735
2021-11-08 09:00:00,122.28058617,122.339782839,122.270720059,122.310184505,3064
2021-11-08 08:45:00,122.290452282,122.300318393,122.290452282,122.300318393,463
2021-11-08 08:30:00,122.221389501,122.339782839,122.221389501,122.339782839,902
2021-11-08 08:15:00,122.635667524,122.635766185,122.221389501,122.290550943,6593
2021-11-08 08:00:00,122.241121724,122.320050616,122.221389501,122.221389501,5882
2021-11-08 07:45:00,122.379247285,122.379247285,122.221389501,122.221389501,6703
2021-11-08 07:30:00,122.477908401,122.487774512,122.389113397,122.487774512,551
2021-11-08 07:15:00,122.675230631,122.675230631,122.438443955,122.438443955,4126
2021-11-08 06:15:00,122.477908401,122.487774512,122.468042289,122.487774512,1302
2021-11-08 05:45:00,122.339782839,122.339782839,122.339782839,122.339782839,1040
2021-11-05 19:30:00,121.994468936,121.994468936,121.619556699,121.619556699,270
2021-11-05 19:15:00,121.994468936,121.994468936,121.994468936,121.994468936,400
2021-11-05 19:00:00,121.747816148,121.747816148,121.747816148,121.747816148,220
2021-11-05 18:30:00,121.619556699,121.639288922,121.619556699,121.619556699,2256
2021-11-05 18:15:00,121.797146706,121.797146706,121.797146706,121.797146706,449
2021-11-05 17:45:00,121.895807821,121.895807821,121.846477263,121.846477263,1206
2021-11-05 17:30:00,121.895807821,121.895807821,121.895807821,121.895807821,372
2021-11-05 17:15:00,121.994468936,121.994468936,121.95500449,121.95500449,48328
2021-11-05 17:00:00,121.925406156,121.994468936,121.925406156,121.994468936,1302
2021-11-05 16:45:00,121.777414483,121.895807821,121.75768226,121.895807821,535
2021-11-05 16:30:00,121.964870602,122.08326394,121.82674504,121.82674504,4860
2021-11-05 16:15:00,121.95500449,122.172058944,121.915540044,121.95500449,89916
2021-11-05 16:00:00,121.725913381,121.984602825,121.678753368,121.905673933,526343
2021-11-05 15:45:00,121.491297249,122.033933382,121.429634052,121.718217814,298582
2021-11-05 15:30:00,121.678753368,121.728083925,121.461698914,121.476498081,205784
2021-11-05 15:15:00,121.747816148,121.797146706,121.589958364,121.678753368,200442
2021-11-05 15:00:00,121.441966691,121.787280594,121.402502245,121.747717487,175934
2021-11-05 14:45:00,121.59489142,121.708351702,121.372903911,121.382770022,145392
2021-11-05 14:30:00,121.136117234,121.609690587,121.136117234,121.59489142,155548
2021-11-05 14:15:00,120.869732223,121.180514736,120.761204996,121.155849457,121630
2021-11-05 14:00:00,120.573748877,120.879598335,120.554016654,120.869732223,96560
2021-11-05 13:45:00,120.549083599,120.790803331,120.544150543,120.588548045,113718
2021-11-05 13:30:00,120.840133888,120.899330558,120.554016654,120.554016654,120635
2021-11-05 13:15:00,120.871409462,121.045644991,120.800669442,120.840133888,85119
2021-11-05 13:00:00,120.820401665,120.919062781,120.672409993,120.879598335,142699
2021-11-05 12:45:00,120.859866112,121.117470283,120.800669442,120.830267777,155640
2021-11-05 12:30:00,120.603347212,120.948661115,120.588548045,120.869732223,217557
2021-11-05 12:15:00,121.029365907,121.057188342,120.484953874,120.603347212,152553
2021-11-05 12:00:00,121.195313903,121.195313903,120.898935913,121.057089681,158900
2021-11-05 11:45:00,121.446899747,121.511128133,121.166011552,121.190380847,206613
2021-11-05 11:30:00,121.481431137,121.560360029,121.215046126,121.451832803,215898
2021-11-05 11:15:00,121.88594171,121.945138379,121.441966691,121.471565026,195293
2021-11-05 11:00:00,121.772481427,122.112862274,121.673820312,121.905673933,306232
2021-11-05 10:45:00,121.915540044,122.093130051,121.747816148,121.782347539,310243
2021-11-05 10:30:00,121.550493918,122.004236387,121.412368357,121.915540044,249313
2021-11-05 10:15:00,121.580092252,121.846477263,121.23487701,121.560360029,306012
2021-11-05 10:00:00,121.14105029,121.649155033,120.938795004,121.550493918,503934
2021-11-05 09:45:00,119.804192179,121.30384113,119.804192179,121.116385011,762236
2021-11-05 09:30:00,119.597003837,119.87325496,119.567405502,119.567405502,10424
2021-11-05 09:15:00,119.626602172,119.734734754,119.626602172,119.734734754,267
2021-11-05 09:00:00,119.705531064,119.725263287,119.626602172,119.725263287,5896
2021-11-05 08:45:00,119.725263287,119.833790514,119.626602172,119.636468283,3989
2021-11-05 08:30:00,119.597003837,119.725263287,119.597003837,119.725263287,2159
2021-11-05 08:15:00,119.705531064,119.853522737,119.429279941,119.597003837,2617
2021-11-05 08:00:00,119.537807168,119.675932729,119.527941056,119.656200506,4139
2021-11-05 07:00:00,119.863388848,119.863388848,119.863388848,119.863388848,400
2021-11-05 06:30:00,119.774593844,119.774593844,119.774593844,119.774593844,203
2021-11-05 05:30:00,119.87325496,119.87325496,119.87325496,119.87325496,502
2021-11-05 05:15:00,119.636468283,119.675932729,119.636468283,119.675932729,1209
2021-11-05 05:00:00,119.636468283,119.636468283,119.636468283,119.636468283,208
2021-11-05 04:45:00,119.547673279,119.666066618,119.547673279,119.666066618,436
2021-11-05 04:15:00,119.064233815,119.685798841,119.064233815,119.685798841,708
2021-11-04 20:00:00,119.182627153,119.231957711,119.182627153,119.231957711,724
2021-11-04 19:45:00,119.083966038,119.241823822,119.083966038,119.241823822,1594
2021-11-04 19:30:00,119.281189607,119.281288268,119.251689934,119.251689934,452
2021-11-04 19:15:00,119.083966038,119.281288268,119.083966038,119.281288268,295
2021-11-04 19:00:00,119.271422157,119.271422157,119.271422157,119.271422157,364
2021-11-04 18:30:00,119.083966038,119.083966038,119.083966038,119.083966038,3596
2021-11-04 18:15:00,119.133296596,119.133296596,119.083966038,119.133296596,3411
2021-11-04 18:00:00,119.212225488,119.212225488,119.182627153,119.182627153,704
2021-11-04 17:45:00,119.271422157,119.271422157,119.271422157,119.271422157,466
2021-11-04 17:30:00,119.182627153,119.231957711,119.182627153,119.231957711,1881
2021-11-04 17:15:00,119.133296596,119.133296596,119.133296596,119.133296596,12475
2021-11-04 17:00:00,119.350351049,119.350351049,118.985304923,119.330520165,5873
2021-11-04 16:45:00,119.330618826,119.498342722,119.03463548,119.103698261,84737
2021-11-04 16:30:00,119.231957711,119.360217161,119.212225488,119.360217161,11554
2021-11-04 16:15:00,119.231957711,119.350351049,118.886643808,118.886643808,70506
2021-11-04 16:00:00,119.064233815,119.281288268,118.916242142,119.261556045,499380
2021-11-04 15:45:00,119.123430484,119.16289493,118.982838395,119.064233815,241194
2021-11-04 15:30:00,119.054367703,119.182627153,118.975438811,119.133296596,161744
2021-11-04 15:15:00,118.935974365,119.123430484,118.817581027,119.054367703,184024
2021-11-04 15:00:00,118.629828925,118.955706588,118.580794351,118.926108254,149043
2021-11-04 14:45:00,118.368672953,118.64265487,118.344007674,118.609406074,217827
2021-11-04 14:30:00,118.421851294,118.462401012,118.294677116,118.363739897,305460
2021-11-04 14:15:00,118.699187689,118.787982692,118.413070455,118.413070455,309835
2021-11-04 14:00:00,119.196341048,119.196341048,118.669589354,118.684388522,263641
2021-11-04 13:45:00,119.350351049,119.360217161,119.192493265,119.192493265,115179
2021-11-04 13:30:00,119.271422157,119.42918128,119.251689934,119.360217161,93872
2021-11-04 13:15:00,119.29115438,119.370083272,119.222880888,119.261556045,113008
2021-11-04 13:00:00,119.557539391,119.557539391,119.251689934,119.281288268,144178
2021-11-04 12:45:00,119.61673606,119.670999673,119.498342722,119.537807168,117394
2021-11-04 12:30:00,119.74499551,119.74499551,119.389815495,119.61673606,130599
2021-11-04 12:15:00,119.735129398,119.754861621,119.626602172,119.745587477,114780
2021-11-04 12:00:00,119.661133562,119.784459956,119.508208833,119.735129398,156014
2021-11-04 11:45:00,119.498342722,119.81405829,119.444079108,119.656200506,163470
2021-11-04 11:30:00,119.45394522,119.577271614,119.182627153,119.508208833,194854
2021-11-04 11:15:00,119.449702792,119.636468283,119.409547718,119.477525227,181757
2021-11-04 11:00:00,119.444079108,119.603318148,119.005037146,119.449012164,323029
2021-11-04 10:45:00,120.169238305,120.26789942,119.41941383,119.429279941,392568
2021-11-04 10:30:00,120.455355539,120.5934811,120.021246632,120.149506082,275395
2021-11-04 10:15:00,120.573748877,120.726673606,120.26789942,120.440556372,270619
2021-11-04 10:00:00,120.484953874,120.879598335,120.248167197,120.5934811,348475
2021-11-04 09:45:00,121.402502245,121.688619479,120.258033309,120.484953874,790899
2021-11-04 09:30:00,121.353171687,121.747816148,120.968393338,121.353171687,67668
2021-11-04 09:15:00,121.037456119,121.530761695,120.869732223,121.254510572,43972
2021-11-04 09:00:00,121.215046126,121.244644461,120.761204996,121.037456119,15406
2021-11-04 08:45:00,120.958527227,121.145983346,120.840133888,121.145983346,11613
2021-11-04 08:30:00,121.017723896,121.086786676,120.889464446,121.027590007,9304
2021-11-04 08:15:00,120.997991673,121.254510572,120.771071108,121.007857784,24233
2021-11-04 08:00:00,120.859866112,121.205180015,120.820401665,121.205180015,13387
2021-11-04 07:45:00,120.859866112,120.948661115,120.820401665,120.948661115,1975
2021-11-04 07:30:00,120.997991673,121.007857784,120.810535554,120.859866112,10670
2021-11-04 07:15:00,120.997991673,121.116385011,120.85,120.997991673,13187
2021-11-04 07:00:00,120.997991673,121.136117234,120.997991673,120.997991673,1200
2021-11-04 06:30:00,120.780937219,120.790803331,120.72174055,120.751338885,3010
2021-11-04 06:15:00,120.830267777,120.840133888,120.751338885,120.761204996,4017
2021-11-04 06:00:00,120.85,120.85,120.840133888,120.840133888,750
2021-11-04 05:45:00,121.323573353,121.323573353,120.997991673,120.997991673,2542
2021-11-04 05:30:00,121.205180015,121.323573353,121.195313903,121.323573353,1946
2021-11-04 05:15:00,121.323573353,121.619556699,121.323573353,121.343305576,1369
2021-11-04 05:00:00,121.17558168,121.17558168,121.17558168,121.17558168,104
2021-11-04 04:45:00,121.343305576,121.343305576,121.057188342,121.155849457,2674
2021-11-04 04:30:00,121.353171687,121.353171687,121.353171687,121.353171687,110
2021-11-04 04:15:00,121.895807821,121.895807821,121.353171687,121.550493918,3493
2021-11-03 20:00:00,119.940223785,119.959088243,119.930791556,119.930791556,7149
2021-11-03 19:45:00,119.949656014,119.949656014,119.930791556,119.940223785,4086
2021-11-03 19:30:00,120.015681617,120.015681617,119.940223785,119.940223785,418
2021-11-03 19:15:00,119.940223785,119.949656014,119.930791556,119.949656014,1619
2021-11-03 19:00:00,119.911927098,119.911927098,119.911927098,119.911927098,135
2021-11-03 18:45:00,119.911927098,119.911927098,119.911927098,119.911927098,261
2021-11-03 18:30:00,119.940129463,119.940129463,119.940129463,119.940129463,129
2021-11-03 18:15:00,119.864765954,119.864765954,119.864765954,119.864765954,319
2021-11-03 18:00:00,119.80817258,119.80817258,119.80817258,119.80817258,209
2021-11-03 17:15:00,119.949656014,119.949656014,119.949656014,119.949656014,313
2021-11-03 17:00:00,119.911927098,119.911927098,119.911927098,119.911927098,3845
2021-11-03 16:30:00,119.694985832,119.883630411,119.694985832,119.694985832,1451
2021-11-03 16:15:00,119.911927098,119.949656014,119.789308122,119.789308122,266132
2021-11-03 16:00:00,119.779875893,119.977952701,119.770443664,119.940223785,489523
2021-11-03 15:45:00,119.827037038,119.836469267,119.619528,119.770443664,215123
2021-11-03 15:30:00,119.864860276,119.930791556,119.742146977,119.827037038,167014
2021-11-03 15:15:00,119.949656014,119.959088243,119.732714748,119.875613017,143277
2021-11-03 15:00:00,119.694985832,120.062842762,119.657256916,119.940223785,481276
2021-11-03 14:45:00,119.515773481,119.831753152,119.496909023,119.704418061,243616
2021-11-03 14:30:00,119.33656113,119.599060063,119.327128901,119.515773481,108321
2021-11-03 14:15:00,119.204509924,119.614906208,119.147916551,119.355425588,150572
2021-11-03 14:00:00,119.19319125,119.228090497,119.072458719,119.171497123,92403
2021-11-03 13:45:00,119.341277245,119.355425588,119.16395134,119.184324954,63025
2021-11-03 13:30:00,119.268932048,119.43088342,119.261103298,119.341277245,53224
2021-11-03 13:15:00,119.185645467,119.383722275,119.119619864,119.270535527,91758
2021-11-03 13:00:00,119.072458719,119.223374382,119.043596098,119.176213238,89606
2021-11-03 12:45:00,119.251671069,119.298832214,119.057084185,119.06302649,81393
2021-11-03 12:30:00,119.33656113,119.355425588,119.195077695,119.263461356,70222
2021-11-03 12:15:00,119.402586733,119.478044565,119.223374382,119.327128901,124248
2021-11-03 12:00:00,119.610095771,119.657256916,119.355425588,119.433618767,122722
2021-11-03 11:45:00,119.676121374,119.883630411,119.534637939,119.601606765,230118
2021-11-03 11:30:00,119.487476794,119.694985832,119.412018962,119.676121374,232062
2021-11-03 11:15:00,119.52520571,119.572366855,119.270535527,119.492853165,216833
2021-11-03 11:00:00,119.440315649,119.742146977,119.298832214,119.534637939,227593
2021-11-03 10:45:00,119.581799084,119.628960229,119.33656113,119.440315649,236242
2021-11-03 10:30:00,119.619528,119.657256916,119.228090497,119.553502397,143299
2021-11-03 10:15:00,118.846085223,119.968520472,118.827220765,119.610095771,205915
2021-11-03 10:00:00,119.374290046,119.43088342,118.544253895,118.78005962,189181
2021-11-03 09:45:00,119.06302649,119.508982276,118.817788536,119.402492411,309391
2021-11-03 09:30:00,118.846085223,119.185645467,118.78005962,119.185645467,2711
2021-11-03 09:15:00,118.940407513,118.940407513,118.846085223,118.846085223,1595
2021-11-03 09:00:00,119.081890948,119.081890948,118.940407513,118.940879124,1176
2021-11-03 08:30:00,118.855517452,119.015865345,118.855517452,119.015865345,1090
2021-11-03 08:15:00,119.072458719,119.081890948,119.072458719,119.081890948,527
2021-11-03 08:00:00,119.015865345,119.015865345,119.015865345,119.015865345,104
2021-11-03 06:45:00,119.015865345,119.015865345,119.015865345,119.015865345,288
2021-11-02 20:00:00,118.855611774,118.855611774,118.855611774,118.855611774,115
2021-11-02 19:30:00,118.855517452,119.015865345,118.855517452,119.015865345,313
2021-11-02 19:00:00,118.987568658,118.987568658,118.987568658,118.987568658,209
2021-11-02 18:30:00,118.987568658,119.015865345,118.987568658,119.015865345,315
2021-11-02 18:15:00,119.129052093,119.129052093,119.129052093,119.129052093,104
2021-11-02 18:00:00,119.081890948,119.129052093,119.025297574,119.025297574,1626
2021-11-02 17:45:00,119.081890948,119.081890948,119.081890948,119.081890948,343
2021-11-02 17:15:00,119.110187635,119.110187635,119.072458719,119.072458719,744
2021-11-02 16:45:00,119.110187635,119.110187635,119.110187635,119.110187635,407
2021-11-02 16:30:00,119.015865345,119.015865345,119.015865345,119.015865345,717
2021-11-02 16:15:00,119.015865345,119.081890948,119.015865345,119.081890948,236127
2021-11-02 16:00:00,118.883814139,119.119619864,118.87438191,119.025297574,423797
2021-11-02 15:45:00,118.827220765,118.893246368,118.695169559,118.893246368,147626
2021-11-02 15:30:00,118.756479048,118.864949681,118.677248324,118.813261066,104823
2021-11-02 15:15:00,118.784775735,118.846085223,118.68573733,118.746858174,101651
2021-11-02 15:00:00,118.940407513,118.940407513,118.723466246,118.78005962,113016
2021-11-02 14:45:00,118.695169559,118.987568658,118.676305101,118.945123627,141748
2021-11-02 14:30:00,118.633860071,118.704601788,118.586698926,118.68573733,134721
2021-11-02 14:15:00,118.346177087,118.638576185,118.336744858,118.610279498,114368
2021-11-02 14:00:00,118.383906003,118.383906003,118.245723848,118.336744858,79516
2021-11-02 13:45:00,118.374473774,118.431067148,118.289583713,118.379189888,69650
2021-11-02 13:30:00,118.482944407,118.544253895,118.374473774,118.383906003,81573
2021-11-02 13:15:00,118.280151484,118.544253895,118.261287026,118.468796064,88621
2021-11-02 13:00:00,118.232990339,118.430972825,118.176396965,118.280151484,98741
2021-11-02 12:45:00,118.108296272,118.280151484,118.067926332,118.232990339,107271
2021-11-02 12:30:00,117.954739584,118.100939133,117.931159011,118.100939133,85456
2021-11-02 12:15:00,117.893430095,118.03491353,117.865133408,117.955682807,99839
2021-11-02 12:00:00,118.138668049,118.176396965,117.817972264,117.893430095,212896
2021-11-02 11:45:00,118.154325549,118.327312629,118.091506904,118.138668049,116423
2021-11-02 11:30:00,118.157532507,118.28864049,118.053777988,118.148100278,140497
2021-11-02 11:15:00,118.12923582,118.251760475,118.016049072,118.166964736,170648
2021-11-02 11:00:00,118.185829194,118.251854797,117.959455698,118.119803591,144797
2021-11-02 10:45:00,118.063115895,118.553686124,118.016049072,118.166964736,159317
2021-11-02 10:30:00,118.723466246,118.761195162,117.902862324,118.063210217,276460
2021-11-02 10:15:00,119.100755406,119.316753449,118.657440643,118.714034017,216475
2021-11-02 10:00:00,119.412018962,119.553502397,119.110187635,119.124335978,146221
2021-11-02 09:45:00,119.129052093,119.949656014,119.110187635,119.416735077,316805
2021-11-02 09:30:00,119.176213238,119.176213238,119.091323177,119.091323177,621
2021-11-02 09:15:00,119.195077695,119.195077695,119.15734878,119.15734878,2507
2021-11-02 09:00:00,119.034729803,119.129052093,119.034729803,119.129052093,1335
2021-11-02 08:45:00,119.025297574,119.025297574,118.987568658,118.987568658,2072
2021-11-02 08:30:00,119.666689145,119.666689145,119.119619864,119.129052093,6400
2021-11-02 08:15:00,119.034729803,119.308264443,119.015865345,119.308264443,3802
2021-11-02 08:00:00,119.034729803,119.034729803,119.034729803,119.034729803,354
